phase,condition,method,repeat,seed,fold,preprocess,variant,classifier,OA,macro_F1,kappa
2,W6,SG1,0,42,0.000000,SG1,A2_noPostSNV,svm,0.555556,0.566667,0.485714
2,W6,SG1,0,42,0.000000,SG1,A2_noPostSNV,rbf_svm,0.555556,0.566667,0.478261
2,W6,EMSC,0,42,0.000000,EMSC,A2_noPostSNV,svm,0.444444,0.455556,0.357143
2,W6,EMSC,0,42,0.000000,EMSC,A2_noPostSNV,rbf_svm,0.222222,0.060606,0.000000
2,W6,Detrend,0,42,0.000000,Detrend,A2_noPostSNV,svm,0.444444,0.444444,0.366197
2,W6,Detrend,0,42,0.000000,Detrend,A2_noPostSNV,rbf_svm,0.444444,0.427778,0.347826
2,W6,USP,1,42,1.000000,none,A_postSNV,svm,0.777778,0.744444,0.731343
2,W6,USP,1,42,1.000000,none,A_postSNV,rbf_svm,0.777778,0.722222,0.723077
2,W6,SNV,1,42,1.000000,SNV,A2_noPostSNV,svm,0.888889,0.911111,0.863636
2,W6,SNV,1,42,1.000000,SNV,A2_noPostSNV,rbf_svm,1.000000,1.000000,1.000000
2,W6,SG1,1,42,1.000000,SG1,A2_noPostSNV,svm,0.888889,0.888889,0.865672
2,W6,SG1,1,42,1.000000,SG1,A2_noPostSNV,rbf_svm,0.777778,0.722222,0.723077
2,W6,EMSC,1,42,1.000000,EMSC,A2_noPostSNV,svm,0.888889,0.888889,0.865672
2,W6,EMSC,1,42,1.000000,EMSC,A2_noPostSNV,rbf_svm,1.000000,1.000000,1.000000
2,W6,Detrend,1,42,1.000000,Detrend,A2_noPostSNV,svm,0.777778,0.688889,0.727273
2,W6,Detrend,1,42,1.000000,Detrend,A2_noPostSNV,rbf_svm,0.888889,0.800000,0.861538
2,W6,USP,2,42,2.000000,none,A_postSNV,svm,0.750000,0.694444,0.692308
2,W6,USP,2,42,2.000000,none,A_postSNV,rbf_svm,1.000000,1.000000,1.000000
2,W6,SNV,2,42,2.000000,SNV,A2_noPostSNV,svm,1.000000,1.000000,1.000000
2,W6,SNV,2,42,2.000000,SNV,A2_noPostSNV,rbf_svm,1.000000,1.000000,1.000000
2,W6,SG1,2,42,2.000000,SG1,A2_noPostSNV,svm,0.875000,0.800000,0.843137
2,W6,SG1,2,42,2.000000,SG1,A2_noPostSNV,rbf_svm,0.625000,0.622222,0.555556
2,W6,EMSC,2,42,2.000000,EMSC,A2_noPostSNV,svm,0.875000,0.777778,0.846154
2,W6,EMSC,2,42,2.000000,EMSC,A2_noPostSNV,rbf_svm,1.000000,1.000000,1.000000
2,W6,Detrend,2,42,2.000000,Detrend,A2_noPostSNV,svm,0.875000,0.800000,0.843137
2,W6,Detrend,2,42,2.000000,Detrend,A2_noPostSNV,rbf_svm,0.500000,0.455556,0.418182
2,W6,USP,3,42,3.000000,none,A_postSNV,svm,1.000000,1.000000,1.000000
2,W6,USP,3,42,3.000000,none,A_postSNV,rbf_svm,0.875000,0.911111,0.846154
2,W6,SNV,3,42,3.000000,SNV,A2_noPostSNV,svm,0.875000,0.888889,0.849057
2,W6,SNV,3,42,3.000000,SNV,A2_noPostSNV,rbf_svm,0.750000,0.750000,0.703704
2,W6,SG1,3,42,3.000000,SG1,A2_noPostSNV,svm,0.875000,0.888889,0.849057
2,W6,SG1,3,42,3.000000,SG1,A2_noPostSNV,rbf_svm,0.750000,0.750000,0.703704
2,W6,EMSC,3,42,3.000000,EMSC,A2_noPostSNV,svm,0.750000,0.722222,0.703704
2,W6,EMSC,3,42,3.000000,EMSC,A2_noPostSNV,rbf_svm,0.750000,0.750000,0.703704
2,W6,Detrend,3,42,3.000000,Detrend,A2_noPostSNV,svm,0.875000,0.888889,0.849057
2,W6,Detrend,3,42,3.000000,Detrend,A2_noPostSNV,rbf_svm,0.625000,0.566667,0.555556
2,W6,USP,4,42,4.000000,none,A_postSNV,svm,0.750000,0.666667,0.698113
2,W6,USP,4,42,4.000000,none,A_postSNV,rbf_svm,0.750000,0.666667,0.698113
2,W6,SNV,4,42,4.000000,SNV,A2_noPostSNV,svm,0.875000,0.777778,0.846154
2,W6,SNV,4,42,4.000000,SNV,A2_noPostSNV,rbf_svm,0.750000,0.805556,0.703704
2,W6,SG1,4,42,4.000000,SG1,A2_noPostSNV,svm,0.875000,0.777778,0.846154
2,W6,SG1,4,42,4.000000,SG1,A2_noPostSNV,rbf_svm,0.875000,0.777778,0.846154
2,W6,EMSC,4,42,4.000000,EMSC,A2_noPostSNV,svm,0.750000,0.688889,0.692308
2,W6,EMSC,4,42,4.000000,EMSC,A2_noPostSNV,rbf_svm,0.875000,0.888889,0.849057
2,W6,Detrend,4,42,4.000000,Detrend,A2_noPostSNV,svm,0.875000,0.777778,0.846154
2,W6,Detrend,4,42,4.000000,Detrend,A2_noPostSNV,rbf_svm,0.750000,0.611111,0.692308
2,W6,USP,5,43,0.000000,none,A_postSNV,svm,0.777778,0.694444,0.727273
2,W6,USP,5,43,0.000000,none,A_postSNV,rbf_svm,0.666667,0.500000,0.584615
2,W6,SNV,5,43,0.000000,SNV,A2_noPostSNV,svm,0.888889,0.800000,0.861538
2,W6,SNV,5,43,0.000000,SNV,A2_noPostSNV,rbf_svm,0.666667,0.428571,0.571429
2,W6,SG1,5,43,0.000000,SG1,A2_noPostSNV,svm,0.888889,0.888889,0.865672
2,W6,SG1,5,43,0.000000,SG1,A2_noPostSNV,rbf_svm,0.888889,0.800000,0.861538
2,W6,EMSC,5,43,0.000000,EMSC,A2_noPostSNV,svm,0.888889,0.888889,0.865672
2,W6,EMSC,5,43,0.000000,EMSC,A2_noPostSNV,rbf_svm,0.666667,0.428571,0.571429
2,W6,Detrend,5,43,0.000000,Detrend,A2_noPostSNV,svm,0.777778,0.722222,0.735294
2,W6,Detrend,5,43,0.000000,Detrend,A2_noPostSNV,rbf_svm,0.777778,0.611111,0.718750
2,W6,USP,6,43,1.000000,none,A_postSNV,svm,0.888889,0.911111,0.863636
2,W6,USP,6,43,1.000000,none,A_postSNV,rbf_svm,0.888889,0.888889,0.865672
2,W6,SNV,6,43,1.000000,SNV,A2_noPostSNV,svm,0.888889,0.911111,0.863636
2,W6,SNV,6,43,1.000000,SNV,A2_noPostSNV,rbf_svm,1.000000,1.000000,1.000000
2,W6,SG1,6,43,1.000000,SG1,A2_noPostSNV,svm,0.888889,0.911111,0.863636
2,W6,SG1,6,43,1.000000,SG1,A2_noPostSNV,rbf_svm,0.888889,0.911111,0.863636
2,W6,EMSC,6,43,1.000000,EMSC,A2_noPostSNV,svm,0.888889,0.888889,0.865672
2,W6,EMSC,6,43,1.000000,EMSC,A2_noPostSNV,rbf_svm,0.888889,0.911111,0.863636
2,W6,Detrend,6,43,1.000000,Detrend,A2_noPostSNV,svm,0.888889,0.911111,0.863636
2,W6,Detrend,6,43,1.000000,Detrend,A2_noPostSNV,rbf_svm,0.888889,0.911111,0.863636
2,W6,USP,7,43,2.000000,none,A_postSNV,svm,0.875000,0.800000,0.843137
2,W6,USP,7,43,2.000000,none,A_postSNV,rbf_svm,0.875000,0.888889,0.849057
2,W6,SNV,7,43,2.000000,SNV,A2_noPostSNV,svm,0.875000,0.800000,0.843137
2,W6,SNV,7,43,2.000000,SNV,A2_noPostSNV,rbf_svm,0.875000,0.777778,0.846154
2,W6,SG1,7,43,2.000000,SG1,A2_noPostSNV,svm,0.875000,0.800000,0.843137
2,W6,SG1,7,43,2.000000,SG1,A2_noPostSNV,rbf_svm,0.625000,0.511111,0.547170
2,W6,EMSC,7,43,2.000000,EMSC,A2_noPostSNV,svm,0.875000,0.777778,0.846154
2,W6,EMSC,7,43,2.000000,EMSC,A2_noPostSNV,rbf_svm,0.875000,0.888889,0.849057
2,W6,Detrend,7,43,2.000000,Detrend,A2_noPostSNV,svm,0.875000,0.800000,0.843137
2,W6,Detrend,7,43,2.000000,Detrend,A2_noPostSNV,rbf_svm,0.500000,0.333333,0.396226
2,W6,USP,8,43,3.000000,none,A_postSNV,svm,0.750000,0.722222,0.698113
2,W6,USP,8,43,3.000000,none,A_postSNV,rbf_svm,0.625000,0.539683,0.520000
2,W6,SNV,8,43,3.000000,SNV,A2_noPostSNV,svm,0.875000,0.777778,0.846154
2,W6,SNV,8,43,3.000000,SNV,A2_noPostSNV,rbf_svm,0.750000,0.750000,0.703704
2,W6,SG1,8,43,3.000000,SG1,A2_noPostSNV,svm,1.000000,1.000000,1.000000
2,W6,SG1,8,43,3.000000,SG1,A2_noPostSNV,rbf_svm,1.000000,1.000000,1.000000
2,W6,EMSC,8,43,3.000000,EMSC,A2_noPostSNV,svm,1.000000,1.000000,1.000000
2,W6,EMSC,8,43,3.000000,EMSC,A2_noPostSNV,rbf_svm,0.875000,0.888889,0.849057
2,W6,Detrend,8,43,3.000000,Detrend,A2_noPostSNV,svm,0.750000,0.694444,0.698113
2,W6,Detrend,8,43,3.000000,Detrend,A2_noPostSNV,rbf_svm,0.875000,0.888889,0.849057
2,W6,USP,9,43,4.000000,none,A_postSNV,svm,0.875000,0.911111,0.846154
2,W6,USP,9,43,4.000000,none,A_postSNV,rbf_svm,0.875000,0.888889,0.849057
2,W6,SNV,9,43,4.000000,SNV,A2_noPostSNV,svm,0.875000,0.911111,0.846154
2,W6,SNV,9,43,4.000000,SNV,A2_noPostSNV,rbf_svm,0.875000,0.911111,0.846154
2,W6,SG1,9,43,4.000000,SG1,A2_noPostSNV,svm,0.875000,0.911111,0.846154
2,W6,SG1,9,43,4.000000,SG1,A2_noPostSNV,rbf_svm,0.750000,0.744444,0.698113
2,W6,EMSC,9,43,4.000000,EMSC,A2_noPostSNV,svm,0.750000,0.688889,0.692308
2,W6,EMSC,9,43,4.000000,EMSC,A2_noPostSNV,rbf_svm,0.875000,0.888889,0.849057
2,W6,Detrend,9,43,4.000000,Detrend,A2_noPostSNV,svm,0.875000,0.911111,0.846154
2,W6,Detrend,9,43,4.000000,Detrend,A2_noPostSNV,rbf_svm,0.750000,0.744444,0.698113
2,W6,USP,10,44,0.000000,none,A_postSNV,svm,0.777778,0.722222,0.735294
2,W6,USP,10,44,0.000000,none,A_postSNV,rbf_svm,0.777778,0.688889,0.727273
2,W6,SNV,10,44,0.000000,SNV,A2_noPostSNV,svm,0.666667,0.633333,0.597015
2,W6,SNV,10,44,0.000000,SNV,A2_noPostSNV,rbf_svm,0.777778,0.722222,0.723077
2,W6,SG1,10,44,0.000000,SG1,A2_noPostSNV,svm,0.888889,0.888889,0.865672
2,W6,SG1,10,44,0.000000,SG1,A2_noPostSNV,rbf_svm,0.888889,0.888889,0.865672
2,W6,EMSC,10,44,0.000000,EMSC,A2_noPostSNV,svm,0.666667,0.611111,0.608696
2,W6,EMSC,10,44,0.000000,EMSC,A2_noPostSNV,rbf_svm,0.777778,0.722222,0.723077
2,W6,Detrend,10,44,0.000000,Detrend,A2_noPostSNV,svm,0.666667,0.638889,0.602941
2,W6,Detrend,10,44,0.000000,Detrend,A2_noPostSNV,rbf_svm,0.666667,0.611111,0.590909
2,W6,USP,11,44,1.000000,none,A_postSNV,svm,0.777778,0.744444,0.731343
2,W6,USP,11,44,1.000000,none,A_postSNV,rbf_svm,0.777778,0.688889,0.727273
2,W6,SNV,11,44,1.000000,SNV,A2_noPostSNV,svm,0.888889,0.911111,0.863636
2,W6,SNV,11,44,1.000000,SNV,A2_noPostSNV,rbf_svm,1.000000,1.000000,1.000000
2,W6,SG1,11,44,1.000000,SG1,A2_noPostSNV,svm,1.000000,1.000000,1.000000
2,W6,SG1,11,44,1.000000,SG1,A2_noPostSNV,rbf_svm,0.888889,0.888889,0.865672
2,W6,EMSC,11,44,1.000000,EMSC,A2_noPostSNV,svm,0.888889,0.888889,0.865672
2,W6,EMSC,11,44,1.000000,EMSC,A2_noPostSNV,rbf_svm,0.888889,0.800000,0.861538
2,W6,Detrend,11,44,1.000000,Detrend,A2_noPostSNV,svm,0.888889,0.911111,0.863636
2,W6,Detrend,11,44,1.000000,Detrend,A2_noPostSNV,rbf_svm,0.777778,0.766667,0.727273
2,W6,USP,12,44,2.000000,none,A_postSNV,svm,0.500000,0.472222,0.428571
2,W6,USP,12,44,2.000000,none,A_postSNV,rbf_svm,0.500000,0.500000,0.418182
2,W6,SNV,12,44,2.000000,SNV,A2_noPostSNV,svm,0.875000,0.888889,0.849057
2,W6,SNV,12,44,2.000000,SNV,A2_noPostSNV,rbf_svm,0.500000,0.500000,0.418182
2,W6,SG1,12,44,2.000000,SG1,A2_noPostSNV,svm,0.750000,0.777778,0.692308
2,W6,SG1,12,44,2.000000,SG1,A2_noPostSNV,rbf_svm,0.250000,0.208333,0.142857
2,W6,EMSC,12,44,2.000000,EMSC,A2_noPostSNV,svm,0.625000,0.611111,0.555556
2,W6,EMSC,12,44,2.000000,EMSC,A2_noPostSNV,rbf_svm,0.375000,0.380952,0.285714
2,W6,Detrend,12,44,2.000000,Detrend,A2_noPostSNV,svm,0.625000,0.566667,0.555556
2,W6,Detrend,12,44,2.000000,Detrend,A2_noPostSNV,rbf_svm,0.250000,0.208333,0.142857
2,W6,USP,13,44,3.000000,none,A_postSNV,svm,0.750000,0.722222,0.698113
2,W6,USP,13,44,3.000000,none,A_postSNV,rbf_svm,0.500000,0.361111,0.346939
2,W6,SNV,13,44,3.000000,SNV,A2_noPostSNV,svm,0.750000,0.666667,0.698113
2,W6,SNV,13,44,3.000000,SNV,A2_noPostSNV,rbf_svm,0.625000,0.566667,0.555556
2,W6,SG1,13,44,3.000000,SG1,A2_noPostSNV,svm,0.875000,0.888889,0.849057
2,W6,SG1,13,44,3.000000,SG1,A2_noPostSNV,rbf_svm,1.000000,1.000000,1.000000
2,W6,EMSC,13,44,3.000000,EMSC,A2_noPostSNV,svm,0.750000,0.694444,0.692308
2,W6,EMSC,13,44,3.000000,EMSC,A2_noPostSNV,rbf_svm,0.625000,0.511111,0.547170
2,W6,Detrend,13,44,3.000000,Detrend,A2_noPostSNV,svm,0.875000,0.777778,0.846154
2,W6,Detrend,13,44,3.000000,Detrend,A2_noPostSNV,rbf_svm,0.750000,0.777778,0.703704
2,W6,USP,14,44,4.000000,none,A_postSNV,svm,0.875000,0.777778,0.846154
2,W6,USP,14,44,4.000000,none,A_postSNV,rbf_svm,1.000000,1.000000,1.000000
2,W6,SNV,14,44,4.000000,SNV,A2_noPostSNV,svm,0.875000,0.777778,0.846154
2,W6,SNV,14,44,4.000000,SNV,A2_noPostSNV,rbf_svm,1.000000,1.000000,1.000000
2,W6,SG1,14,44,4.000000,SG1,A2_noPostSNV,svm,0.875000,0.777778,0.846154
2,W6,SG1,14,44,4.000000,SG1,A2_noPostSNV,rbf_svm,1.000000,1.000000,1.000000
2,W6,EMSC,14,44,4.000000,EMSC,A2_noPostSNV,svm,0.875000,0.777778,0.846154
2,W6,EMSC,14,44,4.000000,EMSC,A2_noPostSNV,rbf_svm,1.000000,1.000000,1.000000
2,W6,Detrend,14,44,4.000000,Detrend,A2_noPostSNV,svm,0.875000,0.777778,0.846154
2,W6,Detrend,14,44,4.000000,Detrend,A2_noPostSNV,rbf_svm,1.000000,1.000000,1.000000
2,W6,USP,15,45,0.000000,none,A_postSNV,svm,1.000000,1.000000,1.000000
2,W6,USP,15,45,0.000000,none,A_postSNV,rbf_svm,1.000000,1.000000,1.000000
2,W6,SNV,15,45,0.000000,SNV,A2_noPostSNV,svm,1.000000,1.000000,1.000000
2,W6,SNV,15,45,0.000000,SNV,A2_noPostSNV,rbf_svm,0.888889,0.800000,0.861538
2,W6,SG1,15,45,0.000000,SG1,A2_noPostSNV,svm,1.000000,1.000000,1.000000
2,W6,SG1,15,45,0.000000,SG1,A2_noPostSNV,rbf_svm,1.000000,1.000000,1.000000
2,W6,EMSC,15,45,0.000000,EMSC,A2_noPostSNV,svm,0.888889,0.888889,0.865672
2,W6,EMSC,15,45,0.000000,EMSC,A2_noPostSNV,rbf_svm,0.888889,0.800000,0.861538
2,W6,Detrend,15,45,0.000000,Detrend,A2_noPostSNV,svm,1.000000,1.000000,1.000000
2,W6,Detrend,15,45,0.000000,Detrend,A2_noPostSNV,rbf_svm,0.888889,0.911111,0.863636
2,W6,USP,16,45,1.000000,none,A_postSNV,svm,0.777778,0.633333,0.723077
2,W6,USP,16,45,1.000000,none,A_postSNV,rbf_svm,0.666667,0.677778,0.608696
2,W6,SNV,16,45,1.000000,SNV,A2_noPostSNV,svm,1.000000,1.000000,1.000000
2,W6,SNV,16,45,1.000000,SNV,A2_noPostSNV,rbf_svm,0.777778,0.722222,0.723077
2,W6,SG1,16,45,1.000000,SG1,A2_noPostSNV,svm,0.777778,0.744444,0.731343
2,W6,SG1,16,45,1.000000,SG1,A2_noPostSNV,rbf_svm,0.777778,0.688889,0.727273
2,W6,EMSC,16,45,1.000000,EMSC,A2_noPostSNV,svm,0.777778,0.750000,0.735294
2,W6,EMSC,16,45,1.000000,EMSC,A2_noPostSNV,rbf_svm,0.888889,0.911111,0.863636
2,W6,Detrend,16,45,1.000000,Detrend,A2_noPostSNV,svm,0.888889,0.911111,0.863636
2,W6,Detrend,16,45,1.000000,Detrend,A2_noPostSNV,rbf_svm,0.777778,0.688889,0.727273
2,W6,USP,17,45,2.000000,none,A_postSNV,svm,0.750000,0.722222,0.698113
2,W6,USP,17,45,2.000000,none,A_postSNV,rbf_svm,0.750000,0.805556,0.703704
2,W6,SNV,17,45,2.000000,SNV,A2_noPostSNV,svm,0.875000,0.777778,0.846154
2,W6,SNV,17,45,2.000000,SNV,A2_noPostSNV,rbf_svm,0.875000,0.777778,0.846154
2,W6,SG1,17,45,2.000000,SG1,A2_noPostSNV,svm,1.000000,1.000000,1.000000
2,W6,SG1,17,45,2.000000,SG1,A2_noPostSNV,rbf_svm,0.875000,0.777778,0.846154
2,W6,EMSC,17,45,2.000000,EMSC,A2_noPostSNV,svm,0.750000,0.611111,0.692308
2,W6,EMSC,17,45,2.000000,EMSC,A2_noPostSNV,rbf_svm,0.875000,0.777778,0.846154
2,W6,Detrend,17,45,2.000000,Detrend,A2_noPostSNV,svm,0.875000,0.911111,0.846154
2,W6,Detrend,17,45,2.000000,Detrend,A2_noPostSNV,rbf_svm,0.750000,0.688889,0.692308
2,W6,USP,18,45,3.000000,none,A_postSNV,svm,0.750000,0.611111,0.692308
2,W6,USP,18,45,3.000000,none,A_postSNV,rbf_svm,0.750000,0.577778,0.686275
2,W6,SNV,18,45,3.000000,SNV,A2_noPostSNV,svm,0.875000,0.777778,0.846154
2,W6,SNV,18,45,3.000000,SNV,A2_noPostSNV,rbf_svm,1.000000,1.000000,1.000000
2,W6,SG1,18,45,3.000000,SG1,A2_noPostSNV,svm,0.875000,0.777778,0.846154
2,W6,SG1,18,45,3.000000,SG1,A2_noPostSNV,rbf_svm,0.750000,0.666667,0.692308
2,W6,EMSC,18,45,3.000000,EMSC,A2_noPostSNV,svm,0.875000,0.777778,0.846154
2,W6,EMSC,18,45,3.000000,EMSC,A2_noPostSNV,rbf_svm,0.750000,0.583333,0.692308
2,W6,Detrend,18,45,3.000000,Detrend,A2_noPostSNV,svm,0.875000,0.777778,0.846154
2,W6,Detrend,18,45,3.000000,Detrend,A2_noPostSNV,rbf_svm,0.875000,0.777778,0.846154
2,W6,USP,19,45,4.000000,none,A_postSNV,svm,0.875000,0.911111,0.846154
2,W6,USP,19,45,4.000000,none,A_postSNV,rbf_svm,0.625000,0.511111,0.547170
2,W6,SNV,19,45,4.000000,SNV,A2_noPostSNV,svm,0.875000,0.911111,0.846154
2,W6,SNV,19,45,4.000000,SNV,A2_noPostSNV,rbf_svm,0.625000,0.566667,0.555556
2,W6,SG1,19,45,4.000000,SG1,A2_noPostSNV,svm,0.875000,0.777778,0.846154
2,W6,SG1,19,45,4.000000,SG1,A2_noPostSNV,rbf_svm,0.750000,0.694444,0.698113
2,W6,EMSC,19,45,4.000000,EMSC,A2_noPostSNV,svm,0.875000,0.911111,0.846154
2,W6,EMSC,19,45,4.000000,EMSC,A2_noPostSNV,rbf_svm,0.750000,0.694444,0.698113
2,W6,Detrend,19,45,4.000000,Detrend,A2_noPostSNV,svm,0.875000,0.777778,0.846154
2,W6,Detrend,19,45,4.000000,Detrend,A2_noPostSNV,rbf_svm,0.750000,0.744444,0.698113
2,W6,USP,20,46,0.000000,none,A_postSNV,svm,0.666667,0.583333,0.597015
2,W6,USP,20,46,0.000000,none,A_postSNV,rbf_svm,0.777778,0.688889,0.727273
2,W6,SNV,20,46,0.000000,SNV,A2_noPostSNV,svm,0.555556,0.411111,0.454545
2,W6,SNV,20,46,0.000000,SNV,A2_noPostSNV,rbf_svm,0.666667,0.539683,0.578125
2,W6,SG1,20,46,0.000000,SG1,A2_noPostSNV,svm,1.000000,1.000000,1.000000
2,W6,SG1,20,46,0.000000,SG1,A2_noPostSNV,rbf_svm,0.888889,0.800000,0.861538
2,W6,EMSC,20,46,0.000000,EMSC,A2_noPostSNV,svm,0.777778,0.800000,0.731343
2,W6,EMSC,20,46,0.000000,EMSC,A2_noPostSNV,rbf_svm,0.777778,0.722222,0.723077
2,W6,Detrend,20,46,0.000000,Detrend,A2_noPostSNV,svm,1.000000,1.000000,1.000000
2,W6,Detrend,20,46,0.000000,Detrend,A2_noPostSNV,rbf_svm,1.000000,1.000000,1.000000
2,W6,USP,21,46,1.000000,none,A_postSNV,svm,0.777778,0.694444,0.731343
2,W6,USP,21,46,1.000000,none,A_postSNV,rbf_svm,0.666667,0.611111,0.590909
2,W6,SNV,21,46,1.000000,SNV,A2_noPostSNV,svm,1.000000,1.000000,1.000000
2,W6,SNV,21,46,1.000000,SNV,A2_noPostSNV,rbf_svm,0.888889,0.888889,0.865672
2,W6,SG1,21,46,1.000000,SG1,A2_noPostSNV,svm,0.666667,0.694444,0.597015
2,W6,SG1,21,46,1.000000,SG1,A2_noPostSNV,rbf_svm,0.888889,0.800000,0.861538
2,W6,EMSC,21,46,1.000000,EMSC,A2_noPostSNV,svm,0.777778,0.722222,0.735294
2,W6,EMSC,21,46,1.000000,EMSC,A2_noPostSNV,rbf_svm,0.777778,0.722222,0.723077
2,W6,Detrend,21,46,1.000000,Detrend,A2_noPostSNV,svm,0.777778,0.688889,0.727273
2,W6,Detrend,21,46,1.000000,Detrend,A2_noPostSNV,rbf_svm,0.777778,0.688889,0.727273
2,W6,USP,22,46,2.000000,none,A_postSNV,svm,0.500000,0.455556,0.418182
2,W6,USP,22,46,2.000000,none,A_postSNV,rbf_svm,1.000000,1.000000,1.000000
2,W6,SNV,22,46,2.000000,SNV,A2_noPostSNV,svm,1.000000,1.000000,1.000000
2,W6,SNV,22,46,2.000000,SNV,A2_noPostSNV,rbf_svm,0.875000,0.888889,0.849057
2,W6,SG1,22,46,2.000000,SG1,A2_noPostSNV,svm,0.750000,0.777778,0.692308
2,W6,SG1,22,46,2.000000,SG1,A2_noPostSNV,rbf_svm,0.500000,0.500000,0.418182
2,W6,EMSC,22,46,2.000000,EMSC,A2_noPostSNV,svm,0.875000,0.777778,0.846154
2,W6,EMSC,22,46,2.000000,EMSC,A2_noPostSNV,rbf_svm,1.000000,1.000000,1.000000
2,W6,Detrend,22,46,2.000000,Detrend,A2_noPostSNV,svm,0.750000,0.777778,0.692308
2,W6,Detrend,22,46,2.000000,Detrend,A2_noPostSNV,rbf_svm,0.625000,0.677778,0.563636
2,W6,USP,23,46,3.000000,none,A_postSNV,svm,0.875000,0.777778,0.846154
2,W6,USP,23,46,3.000000,none,A_postSNV,rbf_svm,0.875000,0.800000,0.843137
2,W6,SNV,23,46,3.000000,SNV,A2_noPostSNV,svm,1.000000,1.000000,1.000000
2,W6,SNV,23,46,3.000000,SNV,A2_noPostSNV,rbf_svm,0.875000,0.888889,0.849057
2,W6,SG1,23,46,3.000000,SG1,A2_noPostSNV,svm,0.875000,0.777778,0.846154
2,W6,SG1,23,46,3.000000,SG1,A2_noPostSNV,rbf_svm,0.875000,0.777778,0.846154
2,W6,EMSC,23,46,3.000000,EMSC,A2_noPostSNV,svm,0.875000,0.777778,0.846154
2,W6,EMSC,23,46,3.000000,EMSC,A2_noPostSNV,rbf_svm,0.875000,0.888889,0.849057
2,W6,Detrend,23,46,3.000000,Detrend,A2_noPostSNV,svm,1.000000,1.000000,1.000000
2,W6,Detrend,23,46,3.000000,Detrend,A2_noPostSNV,rbf_svm,0.750000,0.694444,0.698113
2,W6,USP,24,46,4.000000,none,A_postSNV,svm,0.875000,0.777778,0.846154
2,W6,USP,24,46,4.000000,none,A_postSNV,rbf_svm,0.750000,0.577778,0.686275
2,W6,SNV,24,46,4.000000,SNV,A2_noPostSNV,svm,0.750000,0.694444,0.698113
2,W6,SNV,24,46,4.000000,SNV,A2_noPostSNV,rbf_svm,0.750000,0.694444,0.698113
2,W6,SG1,24,46,4.000000,SG1,A2_noPostSNV,svm,1.000000,1.000000,1.000000
2,W6,SG1,24,46,4.000000,SG1,A2_noPostSNV,rbf_svm,1.000000,1.000000,1.000000
2,W6,EMSC,24,46,4.000000,EMSC,A2_noPostSNV,svm,0.875000,0.800000,0.843137
2,W6,EMSC,24,46,4.000000,EMSC,A2_noPostSNV,rbf_svm,0.875000,0.888889,0.849057
2,W6,Detrend,24,46,4.000000,Detrend,A2_noPostSNV,svm,1.000000,1.000000,1.000000
2,W6,Detrend,24,46,4.000000,Detrend,A2_noPostSNV,rbf_svm,0.875000,0.777778,0.846154
2,TG,USP,0,42,0.000000,none,A_postSNV,svm,0.555556,0.494444,0.462687
2,TG,USP,0,42,0.000000,none,A_postSNV,rbf_svm,0.444444,0.300000,0.338235
2,TG,SNV,0,42,0.000000,SNV,A2_noPostSNV,svm,1.000000,1.000000,1.000000
2,TG,SNV,0,42,0.000000,SNV,A2_noPostSNV,rbf_svm,0.777778,0.688889,0.727273
2,TG,SG1,0,42,0.000000,SG1,A2_noPostSNV,svm,0.888889,0.911111,0.863636
2,TG,SG1,0,42,0.000000,SG1,A2_noPostSNV,rbf_svm,0.777778,0.800000,0.731343
2,TG,EMSC,0,42,0.000000,EMSC,A2_noPostSNV,svm,0.888889,0.911111,0.863636
2,TG,EMSC,0,42,0.000000,EMSC,A2_noPostSNV,rbf_svm,0.777778,0.805556,0.735294
2,TG,Detrend,0,42,0.000000,Detrend,A2_noPostSNV,svm,0.888889,0.911111,0.863636
2,TG,Detrend,0,42,0.000000,Detrend,A2_noPostSNV,rbf_svm,0.777778,0.800000,0.731343
2,TG,USP,1,42,1.000000,none,A_postSNV,svm,0.888889,0.777778,0.863636
2,TG,USP,1,42,1.000000,none,A_postSNV,rbf_svm,0.888889,0.777778,0.863636
2,TG,SNV,1,42,1.000000,SNV,A2_noPostSNV,svm,0.888889,0.888889,0.865672
2,TG,SNV,1,42,1.000000,SNV,A2_noPostSNV,rbf_svm,0.777778,0.694444,0.731343
2,TG,SG1,1,42,1.000000,SG1,A2_noPostSNV,svm,0.888889,0.888889,0.865672
2,TG,SG1,1,42,1.000000,SG1,A2_noPostSNV,rbf_svm,0.777778,0.711111,0.723077
2,TG,EMSC,1,42,1.000000,EMSC,A2_noPostSNV,svm,0.888889,0.888889,0.865672
2,TG,EMSC,1,42,1.000000,EMSC,A2_noPostSNV,rbf_svm,0.888889,0.800000,0.861538
2,TG,Detrend,1,42,1.000000,Detrend,A2_noPostSNV,svm,0.888889,0.888889,0.865672
2,TG,Detrend,1,42,1.000000,Detrend,A2_noPostSNV,rbf_svm,0.777778,0.722222,0.723077
2,TG,USP,2,42,2.000000,none,A_postSNV,svm,1.000000,1.000000,1.000000
2,TG,USP,2,42,2.000000,none,A_postSNV,rbf_svm,0.750000,0.694444,0.698113
2,TG,SNV,2,42,2.000000,SNV,A2_noPostSNV,svm,0.750000,0.666667,0.698113
2,TG,SNV,2,42,2.000000,SNV,A2_noPostSNV,rbf_svm,0.750000,0.722222,0.686275
